,ParkName,UnitCode,ParkType,TrafficCount1,CountLocation,latitude,longitude,TrafficCountDay1,CountID,TrafficCountDay2,TrafficCount2,TrafficCountDay3,TrafficCount3,TrafficCountDay4,TrafficCount4,TrafficCountDay5,TrafficCount5,TrafficCountDay6,TrafficCount6,TrafficCountDay7,TrafficCount7,TrafficCountDay8,TrafficCount8,TrafficCountDay9,TrafficCount9,TrafficCountDay10,TrafficCount10,TrafficCountDay11,TrafficCount11,TrafficCountDay12,TrafficCount12
173,Cuyahoga Valley NP,CUVA,National Park,4907,STATION ROAD TRAILHEAD,41.3210904,-81.59240989999998,158.29032258064515,156,186.57142857142856,5224,148.61290322580646,4607,350.86666666666673,10526,390.6129032258065,12109,622.7666666666668,18683,484.9354838709677,15033,417.9354838709677,12956,402.9333333333333,12088,222.61290322580646,6901,187.46666666666667,5624,71.12903225806451,2205
174,Cuyahoga Valley NP,CUVA,National Park,328,WETMORE TRAILHEAD,41.21237259999999,-81.54529339999998,10.580645161290322,157,13.821428571428573,387,10.03225806451613,311,13.966666666666667,419,12.709677419354836,394,10.7,321,13.580645161290322,421,16.903225806451616,524,13.766666666666667,413,13.838709677419354,429,11.133333333333333,334,8.516129032258064,264
175,Death Valley NP,DEVA,National Park,191,BIG PINE ROAD,36.5053891,-117.0794078,6.161290322580645,158,7.857142857142858,220,12.64516129032258,392,13.8,414,8.96774193548387,278,6.4,192,7.290322580645161,226,6.258064516129032,194,9.133333333333333,274,11.774193548387096,365,9.6,288,7.193548387096772,223
176,Death Valley NP,DEVA,National Park,5910,DAYLIGHT PASS,36.7187364,-116.9797916,190.64516129032262,159,223.5,6258,330.32258064516134,10240,288.53333333333336,8656,219.29032258064515,6798,185.4,5562,208.06451612903226,6450,242.67741935483872,7523,246.73333333333332,7402,239.61290322580646,7428,185.36666666666667,5561,217.9354838709677,6756
177,Death Valley NP,DEVA,National Park,1320,SLAINE VALLEY,36.70299,-117.8159116,42.58064516129032,160,45.214285714285715,1266,52.354838709677416,1623,61.86666666666667,1856,38.16129032258065,1183,7.966666666666668,239,3.5161290322580645,109,2.5483870967741935,79,8.333333333333334,250,22.161290322580644,687,45.16666666666666,1355,21.838709677419356,677
178,Death Valley NP,DEVA,National Park,10803,TOWNES PASS,36.401611,-117.2803407,348.48387096774195,161,379.1785714285714,10617,575.2903225806451,17834,625.6666666666666,18770,512.4193548387096,15885,475.1,14253,567.1290322580645,17581,605.6451612903227,18775,635.9333333333333,19078,479.70967741935476,14871,495.7,14871,465.8387096774193,14441
179,Death Valley NP,DEVA,National Park,421,WILDROSE,36.2757814,-117.0789462,13.580645161290322,162,4.857142857142857,136,0.0,0,0.0,0,6.903225806451613,214,22.466666666666665,674,20.387096774193548,632,16.06451612903226,498,29.53333333333333,886,16.0,496,25.1,753,27.451612903225808,851
180,Delaware Water Gap NRA,DEWA,National Recreation Area,50,ARROW ISLAND OVERLOOK,40.958771,-75.120993,1.6129032258064515,568,1.7857142857142858,50,1.6129032258064515,50,1.6666666666666667,50,1.6129032258064515,50,1.6666666666666667,50,1.6129032258064515,50,1.6129032258064515,50,1.6666666666666667,50,1.6129032258064515,50,1.6666666666666667,50,0.8064516129032258,25
181,Delaware Water Gap NRA,DEWA,National Recreation Area,50,NPS DRIVE,41.070686,-75.01692349999998,1.6129032258064515,569,1.7857142857142858,50,1.6129032258064515,50,1.6666666666666667,50,1.6129032258064515,50,1.6666666666666667,50,1.6129032258064515,50,1.6129032258064515,50,1.6666666666666667,50,1.6129032258064515,50,1.6666666666666667,50,0.8064516129032258,25
182,Delaware Water Gap NRA,DEWA,National Recreation Area,50,POINT OF GAP OVERLOOK,40.9675956,-75.12212219999998,1.6129032258064515,570,1.7857142857142858,50,1.6129032258064515,50,3.333333333333333,100,3.2258064516129035,100,6.666666666666668,200,6.451612903225808,200,6.451612903225808,200,1.6666666666666667,50,1.6129032258064515,50,1.6666666666666667,50,0.8064516129032258,25
183,Delaware Water Gap NRA,DEWA,National Recreation Area,100,RESORT POINT OVERLOOK,40.978272800000006,-75.13822059999998,3.2258064516129035,571,3.571428571428572,100,3.2258064516129035,100,6.666666666666668,200,6.451612903225808,200,13.333333333333336,400,12.903225806451616,400,12.903225806451616,400,13.333333333333336,400,3.2258064516129035,100,3.333333333333333,100,1.6129032258064515,50
184,Devils Tower NM,DETO,National Monument,1081,ENTRANCE LANE,44.5902098,-104.7146168,34.87096774193548,163,30.785714285714285,862,71.70967741935483,2223,137.23333333333332,4117,406.64516129032256,12606,977.4666666666667,29324,1114.0967741935485,34537,978.967741935484,30348,783.5666666666667,23507,221.16129032258064,6856,69.43333333333334,2083,45.25806451612904,1403
185,Dinosaur NM,DINO,National Monument,68,GATES OF LODORE ENTRANCE ROAD,40.7127625,-108.8913412,2.1935483870967745,165,2.4642857142857144,69,2.7419354838709675,85,11.9,357,26.612903225806452,825,36.93333333333333,1108,47.354838709677416,1468,36.451612903225815,1130,29.566666666666666,887,15.67741935483871,486,5.1,153,2.419354838709677,75
186,Dinosaur NM,DINO,National Monument,204,ISLAND PARK ROAD,40.520924,-108.9932768,6.580645161290323,166,5.785714285714287,162,0.3548387096774194,11,20.066666666666666,602,16.225806451612904,503,37.0,1110,31.19354838709677,967,27.80645161290323,862,22.1,663,13.161290322580646,408,10.333333333333334,310,10.387096774193546,322
187,Dinosaur NM,DINO,National Monument,458,QUARRY ENTRANCE STATION,40.4381639,-109.3070028,14.774193548387096,167,42.857142857142854,1200,65.2258064516129,2022,159.33333333333334,4780,293.0967741935484,9086,383.33333333333326,11500,423.4516129032258,13127,342.35483870967744,10613,195.5,5865,156.80645161290326,4861,66.8,2004,48.74193548387096,1511
188,El Malpais NM,ELMA,National Monument,21,BIG TUBES,34.9446854,-108.1069467,0.6774193548387096,169,1.3571428571428572,38,2.096774193548387,65,11.566666666666665,347,9.322580645161286,289,21.4,642,7.903225806451613,245,6.387096774193548,198,8.4,252,8.193548387096774,254,7.0,210,3.129032258064516,97
189,El Malpais NM,ELMA,National Monument,456,EL CALDERON,34.9586528,-108.0178379,14.709677419354836,170,18.142857142857142,508,40.80645161290322,1265,46.8,1404,56.064516129032256,1738,55.96666666666667,1679,53.38709677419354,1655,46.61290322580646,1445,70.83333333333333,2125,49.161290322580655,1524,33.6,1008,21.0,651
190,El Malpais NM,ELMA,National Monument,222,LAVA FALLS,34.7362956,-107.976397,7.161290322580645,171,12.214285714285715,342,25.35483870967742,786,26.566666666666666,797,25.64516129032258,795,24.86666666666667,746,25.064516129032263,777,19.967741935483872,619,26.066666666666666,782,27.580645161290327,855,25.766666666666666,773,17.129032258064516,531
191,El Malpais NM,ELMA,National Monument,184,SANDSTONE BLUFFS ROAD,34.9472319,-107.8353542,5.935483870967742,172,35.5,994,67.80645161290322,2102,73.3,2199,77.0,2387,83.13333333333334,2494,74.09677419354837,2297,100.29032258064517,3109,69.06666666666666,2072,72.0,2232,48.03333333333333,1441,32.12903225806452,996
192,El Malpais NM,ELMA,National Monument,162,ZUNI-ACOMA TRAIL,34.95603670000001,-107.9431531,5.225806451612904,173,23.75,665,60.70967741935484,1882,59.43333333333333,1783,62.96774193548386,1952,58.93333333333333,1768,57.483870967741936,1782,60.38709677419354,1872,60.1,1803,54.483870967741936,1689,48.23333333333333,1447,42.354838709677416,1313
193,El Morro NM,ELMO,National Monument,666,ENTRANCE ROAD,35.0438409,-108.3201362,21.48387096774193,174,41.892857142857146,1173,82.16129032258064,2547,90.1,2703,116.19354838709677,3602,147.4,4422,145.16129032258058,4500,107.22580645161293,3324,104.33333333333331,3130,98.35483870967742,3049,60.03333333333333,1801,43.38709677419354,1345
194,Everglades NP,EVER,National Park,7934,MAIN ENTRANCE / HOMESTEAD,25.3953191,-80.58307219999998,255.9354838709677,572,467.71428571428567,13096,930.483870967742,28845,747.2,22416,356.80645161290323,11061,298.6666666666667,8960,27.741935483870968,860,319.8709677419355,9916,369.53333333333336,11086,345.09677419354836,10698,645.4333333333333,19363,655.6774193548387,20326
195,Everglades NP,EVER,National Park,315,EAST EVERGLADES,25.2866155,-80.89865089999998,10.161290322580646,175,11.25,315,10.161290322580646,315,10.5,315,10.161290322580646,315,10.5,315,10.161290322580646,315,10.161290322580646,315,10.5,315,10.161290322580646,315,10.5,315,18.096774193548384,561
196,Everglades NP,EVER,National Park,9193,GULF COAST,25.8454255,-81.3867675,296.54838709677415,176,21.0,588,134.70967741935485,4176,139.4,4182,134.74193548387098,4177,52.3,1569,50.61290322580646,1569,73.96774193548387,2293,57.8,1734,88.70967741935482,2750,131.73333333333332,3952,227.0,7037
197,Everglades NP,EVER,National Park,3814,SHARK VALLEY,25.756428500000002,-80.76633170000002,123.03225806451613,177,126.82142857142857,3551,129.03225806451613,4000,144.3,4329,139.6451612903226,4329,102.86666666666666,3086,99.54838709677419,3086,118.96774193548387,3688,74.46666666666667,2234,74.41935483870971,2307,175.5,5265,197.8709677419355,6134
198,Florissant Fossil Beds NM,FLFO,National Monument,85,VISITOR CENTER ROAD TELLER COUNTRY ROAD 1,38.91355108686479,-105.28548002243042,2.7419354838709675,178,34.42857142857143,964,44.74193548387096,1387,62.43333333333333,1873,100.0,3100,169.4,5082,184.2258064516129,5711,164.83870967741942,5110,147.26666666666668,4418,81.12903225806451,2515,41.0,1230,25.548387096774192,792
199,Fort Matanzas NM,FOMA,National Monument,1592,THE EAST PARKING LOT,29.713018100000006,-81.2301052,51.354838709677416,179,53.0,1484,115.0,3565,180.86666666666667,5426,35.451612903225815,1099,134.56666666666666,4037,151.77419354838707,4705,352.38709677419365,10924,91.76666666666668,2753,90.25806451612905,2798,69.2,2076,42.483870967741936,1317
200,Fort Matanzas NM,FOMA,National Monument,960,THE VISITOR CENTER,29.903641200000006,-81.31980970000002,30.967741935483872,180,276.2857142857143,7736,545.516129032258,16911,372.73333333333335,11182,348.0,10788,329.03333333333336,9871,715.4193548387095,22178,267.4193548387097,8290,146.6,4398,226.06451612903226,7008,463.2,13896,206.25806451612902,6394
201,Fort Matanzas NM,FOMA,National Monument,2285,THE WEST PARKING LOT,29.7119099,-81.23035,73.70967741935483,181,80.46428571428571,2253,128.83870967741936,3994,142.7,4281,307.0967741935484,9520,170.46666666666667,5114,214.67741935483872,6655,165.51612903225808,5131,119.93333333333334,3598,164.61290322580646,5103,114.43333333333334,3433,79.06451612903227,2451
207,Gauley River NRA,GARI,National Recreation Area,731,GAULEY RIVER DAM,38.214092,-80.888697,23.580645161290327,185,45.57142857142857,1276,83.51612903225806,2589,96.7,2901,123.61290322580645,3832,104.4,3132,156.4516129032258,4850,104.25806451612905,3232,303.96666666666664,9119,132.70967741935485,4114,66.93333333333334,2008,26.258064516129032,814
221,Glacier NP,GLAC,National Park,0,CAMAS,48.7596128,-113.7870225,0.0,448,0.0,0,0.0,0,70.86666666666666,2126,146.8709677419355,4553,307.8,9234,411.741935483871,12764,357.35483870967744,11078,264.1666666666667,7925,109.54838709677419,3396,24.066666666666666,722,0.0,0
222,Glacier NP,GLAC,National Park,0,SAINT MARY LANE 1,48.7532455,-113.4414147,0.0,449,0.6071428571428571,17,10.0,310,25.0,750,2.6451612903225805,82,390.9,11727,828.2258064516127,25675,739.6451612903226,22929,339.2,10176,35.0,1085,12.0,360,0.0,0
223,Glacier NP,GLAC,National Park,124,SAINT MARY LANE 2,48.7532455,-113.4414147,4.0,450,0.07142857142857142,2,3.0,93,16.0,480,127.93548387096772,3966,776.0,23280,1279.516129032258,39665,1174.774193548387,36418,839.0333333333333,25171,61.74193548387096,1914,5.3,159,1.5806451612903225,49
224,Glacier NP,GLAC,National Park,0,GOAT LICK,48.2616039,-113.57317759999998,0.0,452,0.0,0,0.0,0,0.0,0,136.0,4216,506.9333333333333,15208,487.4193548387097,15110,384.5483870967742,11921,323.93333333333334,9718,0.0,0,0.0,0,0.0,0
225,Glacier NP,GLAC,National Park,0,MANY GLACIER,48.7966667,-113.6580557,0.0,453,0.0,0,0.0,0,0.0,0,108.0,3348,791.0333333333333,23731,1184.6129032258063,36723,916.516129032258,28412,755.1333333333333,22654,51.354838709677416,1592,0.0,0,0.0,0
226,Glacier NP,GLAC,National Park,101,POLEBRIDGE,48.7649382,-114.2853813,3.2580645161290325,454,3.0357142857142856,85,4.032258064516129,125,5.566666666666666,167,74.38709677419354,2306,186.03333333333333,5581,292.258064516129,9060,233.7741935483871,7247,151.63333333333333,4549,65.51612903225806,2031,7.066666666666666,212,4.774193548387096,148
227,Glacier NP,GLAC,National Park,0,TWO MEDICINE,48.49153630000001,-113.364551,0.0,455,0.0,0,0.0,0,0.0,0,98.35483870967742,3049,490.73333333333335,14722,671.9032258064517,20829,581.2258064516128,18018,408.0,12240,28.903225806451612,896,0.0,0,0.0,0
228,Glacier NP,GLAC,National Park,4739,WEST ENTRANCE,48.74735099999999,-113.4390811,152.8709677419355,457,135.39285714285714,3791,268.0,8308,319.26666666666665,9578,1187.7096774193546,36819,2900.4666666666667,87014,4821.451612903225,149465,4323.548387096775,134030,2655.5666666666666,79667,572.0645161290323,17734,195.8333333333333,5875,171.4516129032258,5315
229,Glen Canyon NRA,GLCA,National Recreation Area,0,ANTELOPE POINT,36.9619793,-111.4322937,0.0,197,71.42857142857143,2000,31.451612903225808,975,833.3333333333335,25000,1419.354838709677,44000,2100.0,63000,2419.3548387096776,75000,322.5806451612903,10000,1333.3333333333333,40000,870.9677419354839,27000,0.0,0,0.0,0
230,Glen Canyon NRA,GLCA,National Recreation Area,1804,BULLFROG,37.522614,-110.721463,58.193548387096776,198,70.71428571428571,1980,161.93548387096774,5020,300.1666666666667,9005,462.0322580645162,14323,680.6666666666666,20420,425.741935483871,13198,371.70967741935476,11523,33.333333333333336,1000,213.7741935483871,6627,133.33333333333334,4000,64.51612903225806,2000
231,Glen Canyon NRA,GLCA,National Recreation Area,0,CHAINS,37.45665200000001,-110.7140572,0.0,199,0.0,0,0.0,0,52.06666666666667,1562,0.0,0,0.0,0,17.419354838709676,540,35.0,1085,80.93333333333334,2428,725.8064516129033,22500,800.0,24000,0.0,0
232,Glen Canyon NRA,GLCA,National Recreation Area,1769,DAM OVERLOOK ROAD,36.9243236,-111.4784328,57.064516129032256,200,106.5,2982,131.90322580645162,4089,274.3,8229,0.0,0,310.8666666666667,9326,191.19354838709685,5927,273.741935483871,8486,383.33333333333326,11500,135.48387096774192,4200,56.66666666666666,1700,38.096774193548384,1181
233,Glen Canyon NRA,GLCA,National Recreation Area,875,LONE ROCK,37.01659,-111.545741,28.22580645161291,201,0.8928571428571429,25,142.83870967741942,4428,328.8,9864,420.5483870967742,13037,574.3,17229,729.0967741935484,22602,480.80645161290323,14905,473.5,14205,322.5806451612903,10000,97.36666666666666,2921,74.06451612903227,2296
234,Glen Canyon NRA,GLCA,National Recreation Area,15850,SOUTH LAKE SHORE,36.9195673,-111.47562240000002,511.29032258064524,202,542.9285714285714,15202,380.8709677419355,11807,1989.833333333333,59695,2404.6451612903224,74544,2887.4,86622,3253.193548387097,100849,2879.451612903226,89263,1333.3333333333333,40000,2294.0,71114,866.6666666666665,26000,517.4193548387096,16040
235,Glen Canyon NRA,GLCA,National Recreation Area,1087,SUNRISE POINT,36.9195673,-111.47562240000002,35.064516129032256,203,46.42857142857143,1300,161.29032258064515,5000,213.7,6411,0.0,0,229.76666666666668,6893,180.90322580645162,5608,169.74193548387098,5262,100.0,3000,43.548387096774185,1350,50.0,1500,17.129032258064516,531
236,Glen Canyon NRA,GLCA,National Recreation Area,40500,TRAIL HORSESHOE BEND,36.8684458,-111.5042858,1306.451612903226,573,892.8571428571429,25000,1135.8064516129034,35210,1571.3666666666666,47141,1853.6774193548388,57464,1622.3666666666666,48671,1619.7096774193549,50211,1801.161290322581,55836,1621.7,48651,1108.774193548387,34372,1666.666666666667,50000,1436.838709677419,44542
237,Golden Gate NRA,GOGA,National Recreation Area,27470,BAKER BEACH,37.7935724,-122.48363799999998,886.1290322580646,458,981.0714285714287,27470,886.1290322580646,27470,915.6666666666664,27470,886.1290322580646,27470,915.6666666666664,27470,886.1290322580646,27470,1665.225806451613,51622,1280.5,38415,1031.3548387096773,31972,820.3,24609,793.8387096774194,24609
238,Golden Gate NRA,GOGA,National Recreation Area,1689,BOLINAS RIDGE,37.907222,-122.620278,54.483870967741936,459,67.53571428571429,1891,83.06451612903227,2575,100.96666666666668,3029,83.80645161290323,2598,108.3,3249,124.19354838709677,3850,100.35483870967742,3111,74.8,2244,61.0,1891,63.43333333333333,1903,63.516129032258064,1969
239,Golden Gate NRA,GOGA,National Recreation Area,46941,EAST BEACH PARKING (CRISSY FIELD),37.8064291,-122.4506915,1514.225806451613,460,1676.4642857142858,46941,1514.225806451613,46941,1564.7,46941,1514.225806451613,46941,1564.7,46941,1514.225806451613,46941,1584.354838709677,49115,1031.7333333333333,30952,1187.6774193548388,36818,994.2333333333332,29827,962.1612903225806,29827
240,Golden Gate NRA,GOGA,National Recreation Area,30240,EAST FORT BAKER BUNKER ROAD,37.8480359,-122.5295263,975.483870967742,461,1031.4642857142858,28881,2160.032258064516,66961,1040.8333333333333,31225,1031.548387096774,31978,1407.1333333333334,42214,1477.1935483870968,45793,2011.0967741935485,62344,2047.3666666666666,61421,1074.1935483870966,33300,957.7,28731,1124.2903225806454,34853
241,Golden Gate NRA,GOGA,National Recreation Area,9456,EAST FORT BAKER EAST ROAD,37.8360614,-122.4788979,305.03225806451616,463,503.6428571428572,14102,554.8709677419355,17201,733.3666666666667,22001,583.5483870967741,18090,762.6,22878,937.8064516129033,29072,704.7741935483873,21848,1788.0,53640,700.9032258064516,21728,599.6333333333333,17989,748.6129032258065,23207
242,Golden Gate NRA,GOGA,National Recreation Area,12846,FORT FUNSTON,37.8199286,-122.4782551,414.3870967741937,464,887.1071428571429,24839,1062.6451612903227,32942,1291.8666666666666,38756,804.9354838709677,24953,1264.6,37938,1076.225806451613,33363,1051.0967741935485,32584,1117.0333333333333,33511,2089.516129032258,64775,823.1333333333333,24694,847.4516129032259,26271
243,Golden Gate NRA,GOGA,National Recreation Area,27806,LOWER FORT MASON,37.80486370000001,-122.42566,896.9677419354839,465,995.4642857142856,27873,896.741935483871,27799,926.1333333333333,27784,898.4516129032259,27852,927.4333333333333,27823,897.6129032258065,27826,89.90322580645163,2787,420.6,12618,1134.8709677419354,35181,1850.9,55527,1791.1935483870968,55527
244,Golden Gate NRA,GOGA,National Recreation Area,3179,MERRIE WAY,37.780147,-122.5118333,102.54838709677419,466,604.1428571428571,16916,739.6774193548387,22930,962.8333333333336,28885,658.1290322580645,20402,1057.7,31731,1029.8064516129034,31924,937.5806451612905,29065,946.7,28401,913.0645161290324,28305,1848.733333333333,55462,674.0645161290323,20896
245,Golden Gate NRA,GOGA,National Recreation Area,10802,MUIR BEACH ENTRANCE,37.8632756,-122.5856657,348.4516129032258,467,385.82142857142856,10803,348.51612903225805,10804,360.13333333333327,10804,348.48387096774195,10803,360.1,10803,348.48387096774195,10803,348.48387096774195,10803,482.46666666666664,14474,372.1612903225807,11537,354.9333333333333,10648,343.48387096774195,10648
246,Golden Gate NRA,GOGA,National Recreation Area,1942,MUIR BEACH OVERLOOK,37.8632756,-122.5856657,62.645161290322584,468,227.89285714285717,6381,320.83870967741933,9946,375.56666666666666,11267,339.16129032258067,10514,427.46666666666664,12824,515.516129032258,15981,423.51612903225805,13129,323.3666666666667,9701,224.29032258064515,6953,202.06666666666663,6062,203.0,6293
247,Golden Gate NRA,GOGA,National Recreation Area,29506,NAVY MEMORIAL PARKING AREA,37.8261694,-122.4996997,951.8064516129033,469,1053.8214285714287,29507,951.8387096774194,29507,983.5666666666667,29507,951.8387096774194,29507,983.5666666666667,29507,951.8387096774194,29507,951.8387096774194,29507,427.86666666666673,12836,539.7741935483872,16733,454.53333333333336,13636,436.64516129032256,13536
248,Golden Gate NRA,GOGA,National Recreation Area,14261,OCEAN BEACH BALBOA STREET,37.8480359,-122.5295263,460.0322580645162,470,509.32142857142856,14261,460.0322580645162,14261,475.36666666666673,14261,460.0322580645162,14261,475.36666666666673,14261,460.0322580645162,14261,460.0322580645162,14261,475.36666666666673,14261,460.0322580645162,14261,487.36666666666673,14621,471.64516129032256,14621
249,Golden Gate NRA,GOGA,National Recreation Area,20615,OCEAN BEACH FULTON STREET,37.8261694,-122.4996997,665.0,471,736.25,20615,665.0,20615,687.1666666666666,20615,665.0,20615,687.1666666666666,20615,665.0,20615,665.0,20615,687.1666666666666,20615,665.0,20615,687.1666666666666,20615,665.0,20615
250,Golden Gate NRA,GOGA,National Recreation Area,20612,OCEAN BEACH SLOAT BLVD,37.73570150000001,-122.5029291,664.9032258064517,472,736.1428571428571,20612,664.9032258064517,20612,687.0666666666667,20612,664.9032258064517,20612,687.0666666666667,20612,664.9032258064517,20612,664.9032258064517,20612,687.0666666666667,20612,664.9032258064517,20612,687.0666666666667,20612,664.9032258064517,20612
251,Golden Gate NRA,GOGA,National Recreation Area,2772,RODEO VALLEY BUNKER ROAD,37.8415435,-122.5034702,89.41935483870968,473,836.7142857142858,23428,1006.9354838709676,31215,1064.9333333333334,31948,1008.967741935484,31278,1492.833333333333,44785,1449.6129032258066,44938,1188.1612903225807,36833,2749.0333333333333,82471,1045.5806451612902,32413,838.8333333333335,25165,939.4193548387095,29122
252,Golden Gate NRA,GOGA,National Recreation Area,24729,RODEO VALLEY CONZELMAN ROAD,37.8415435,-122.5034702,797.7096774193549,474,1846.928571428572,51714,2303.6451612903224,71413,2223.333333333333,66700,1268.8387096774193,39334,858.3666666666667,25751,599.9032258064517,18597,911.1290322580644,28245,1684.333333333333,50530,704.2258064516127,21831,799.1666666666665,23975,814.741935483871,25257
253,Golden Gate NRA,GOGA,National Recreation Area,7956,STINSON BEACH,37.8480359,-122.5295263,256.64516129032256,475,172.28571428571428,4824,498.6774193548387,15459,710.5,21315,530.8064516129032,16455,1019.9666666666667,30599,571.9354838709677,17730,655.2258064516128,20312,664.0666666666667,19922,452.741935483871,14035,348.46666666666664,10454,244.61290322580646,7583
254,Golden Gate NRA,GOGA,National Recreation Area,15164,TENNESSEE VALLEY ROAD,37.8604287,-122.5362682,489.1612903225807,476,397.3571428571428,11126,493.3225806451613,15293,603.0666666666667,18092,483.9354838709677,15002,561.2666666666668,16838,656.9354838709677,20365,537.6774193548387,16668,492.9333333333333,14788,557.7741935483872,17291,489.1,14673,381.9032258064517,11839
255,Golden Gate NRA,GOGA,National Recreation Area,19309,WEST BLUFF PARKING LOT (CRISSY FIELD),37.80732,-122.4698869,622.8709677419355,477,549.2142857142857,15378,582.483870967742,18057,786.1666666666665,23585,606.1935483870968,18792,850.0,25500,794.1290322580646,24618,746.3548387096774,23137,767.8666666666667,23036,742.483870967742,23017,1740.666666666667,52220,361.64516129032256,11211
256,Grand Canyon NP,GRCA,National Park,10650,(DESERT VIEW),36.0441081,-111.8261764,343.54838709677415,204,321.35714285714283,8998,836.7096774193549,25938,1051.0,31530,1194.8387096774193,37040,1107.2666666666667,33218,1130.7096774193546,35052,1128.967741935484,34998,1065.6666666666667,31970,979.1612903225806,30354,550.5666666666667,16517,440.51612903225805,13656
257,Grand Canyon NP,GRCA,National Park,0,(NORTH RIM),36.2134719,-112.0580965,0.0,205,0.0,0,0.0,0,0.0,0,371.9032258064517,11529,747.0,22410,720.8709677419354,22347,628.7096774193549,19490,733.7,22011,544.9354838709677,16893,0.0,0,0.0,0
258,Grand Canyon NP,GRCA,National Park,69485,(SOUTH DISTRICT),36.05914129999999,-112.1092987,2241.451612903226,206,2210.464285714286,61893,4205.741935483871,130378,4754.1,142623,4700.0,145700,4811.133333333333,144334,4959.548387096775,153746,4594.709677419355,142436,4414.933333333333,132448,4217.419354838709,130740,3045.866666666667,91376,2693.451612903226,83497
259,Grand Canyon NP,GRCA,National Park,687,(TUWEEP),36.4158149,-113.0665971,22.161290322580644,207,10.928571428571427,306,28.258064516129032,876,139.7,4191,55.161290322580655,1710,81.2,2436,38.61290322580645,1197,42.19354838709677,1308,61.2,1836,91.09677419354836,2824,51.0,1530,10.193548387096774,316
261,Grand Teton NP,GRTE,National Park,91498,GROS VENTRE JUNCTION,43.6163233,-110.6668715,2951.548387096774,209,2860.285714285714,80088,3352.903225806452,103940,2499.233333333333,74977,4256.677419354839,131957,6255.666666666668,187670,7388.064516129032,229030,7310.290322580645,226619,6442.3,193269,3777.677419354839,117108,2222.5333333333333,66676,2739.2580645161293,84917
262,Grand Teton NP,GRTE,National Park,6708,MOOSE ENTRANCE,43.660269,-110.7214789,216.38709677419362,210,176.85714285714286,4952,266.22580645161287,8253,247.86666666666667,7436,1215.8064516129034,37690,2395.5,71865,3014.7741935483873,93458,2918.451612903226,90472,2301.2,69036,855.3870967741935,26517,202.46666666666667,6074,174.4838709677419,5409
263,Grand Teton NP,GRTE,National Park,4717,MOOSE WILSON ENTRANCE,43.548092800000006,-110.8221646,152.16129032258058,211,86.7142857142857,2428,113.35483870967742,3514,61.9,1857,403.0645161290323,12495,962.6666666666664,28880,1241.4193548387098,38484,1015.8709677419356,31492,813.6666666666665,24410,343.1935483870968,10639,57.3,1719,50.38709677419354,1562
264,Great Basin NP,GRBA,National Park,42,BAKER CREEK,38.9856965,-114.2422078,1.3548387096774193,212,5.642857142857142,158,8.03225806451613,249,18.5,555,48.03225806451614,1489,109.5,3285,108.29032258064517,3357,104.45161290322581,3238,96.26666666666668,2888,34.87096774193548,1081,8.866666666666667,266,4.516129032258065,140
265,Great Basin NP,GRBA,National Park,131,GREAT BASIN VC,39.01324049999999,-114.2500719,4.225806451612904,213,18.821428571428573,527,33.19354838709677,1029,66.93333333333334,2008,135.8709677419355,4212,245.4,7362,211.9354838709677,6570,167.06451612903226,5179,220.9,6627,133.6451612903226,4143,64.4,1932,31.12903225806452,965
266,Great Basin NP,GRBA,National Park,20,LEHMAN,39.01324049999999,-114.2500719,0.6451612903225806,214,8.821428571428571,247,34.19354838709677,1060,49.5,1485,152.22580645161293,4719,145.6,4368,213.90322580645162,6631,216.1290322580645,6700,223.3333333333333,6700,66.93548387096774,2075,36.9,1107,8.451612903225808,262
267,Great Basin NP,GRBA,National Park,164,LEHMAN CAVES VC,39.00558839999999,-114.2198242,5.290322580645161,215,29.107142857142854,815,23.41935483870968,726,94.86666666666666,2846,172.32258064516128,5342,199.8,5994,182.1290322580645,5646,210.54838709677415,6527,251.36666666666667,7541,156.16129032258058,4841,51.06666666666667,1532,31.41935483870968,974
268,Great Basin NP,GRBA,National Park,1,SNAKE CREEK,38.9402225,-114.26956,0.03225806451612903,216,0.03571428571428571,1,0.5161290322580645,16,4.933333333333334,148,7.838709677419355,243,19.133333333333333,574,12.06451612903226,374,14.709677419354836,456,13.533333333333333,406,5.935483870967742,184,0.9333333333333332,28,0.06451612903225806,2
269,Great Basin NP,GRBA,National Park,0,STRAWBERRY CREEK,39.062599,-114.2646477,0.0,217,0.0,0,0.0,0,0.0,0,2.419354838709677,75,8.266666666666667,248,4.580645161290323,142,7.451612903225808,231,7.066666666666666,212,3.870967741935484,120,0.6666666666666666,20,0.25806451612903225,8
270,Great Basin NP,GRBA,National Park,0,WHEELER PEAK,38.98574199999999,-114.3139339,0.0,218,0.0,0,0.0,0,0.0,0,45.0,1395,84.36666666666666,2531,197.29032258064515,6116,163.90322580645162,5081,148.86666666666667,4466,76.25806451612904,2364,17.366666666666667,521,0.0,0
271,Great Sand Dunes NP & PRES,GRSA,National Park,0,MEDANO PASS ROAD,37.8561128,-105.4327844,0.0,219,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
