,ParkName,ParkType,State,Year,Month,RecVisitors2018,UnitCode,Gross Acres 2018,VisitorDensity2018,DailyAcreagePerVisitor2018,DailyVisitors2018
229,Biscayne NP,National Park,FL,2018,2,32586,BISC,172971.11,0.188389842,148.62797114082193,1163.7857142857142
230,Biscayne NP,National Park,FL,2018,3,49114,BISC,172971.11,0.283943371,109.1766991806264,1584.3225806451612
231,Biscayne NP,National Park,FL,2018,4,53080,BISC,172971.11,0.306872055,97.76061231772962,1769.3333333333333
232,Biscayne NP,National Park,FL,2018,5,22249,BISC,172971.11,0.128628417,241.00428756734217,717.7096774193549
233,Biscayne NP,National Park,FL,2018,6,52446,BISC,172971.11,0.303206703,98.94240365787692,1748.2
234,Biscayne NP,National Park,FL,2018,7,54859,BISC,172971.11,0.31715701,97.74338583908329,1769.6451612903227
235,Biscayne NP,National Park,FL,2018,8,46332,BISC,172971.11,0.26785976,115.7322025525596,1494.5806451612902
236,Biscayne NP,National Park,FL,2018,9,37170,BISC,172971.11,0.214891377,139.60541562354084,1239.0
237,Biscayne NP,National Park,FL,2018,10,29135,BISC,172971.11,0.168438533,184.0433981932151,939.8387096774194
238,Biscayne NP,National Park,FL,2018,11,29512,BISC,172971.11,0.170618088,175.83129873076527,983.7333333333333
239,Biscayne NP,National Park,FL,2018,12,35132,BISC,172971.11,0.203109063,152.62735961713338,1133.2903225806451
240,Black Canyon of the Gunnison NP,National Park,CO,2018,1,7600,BLCA,30779.83,0.246914944,125.54930656606999,245.16129032258064
241,Black Canyon of the Gunnison NP,National Park,CO,2018,2,5231,BLCA,30779.83,0.16994895699999998,164.75535063154288,186.82142857142858
242,Black Canyon of the Gunnison NP,National Park,CO,2018,3,7687,BLCA,30779.83,0.24974147,124.12836362339021,247.96774193548387
243,Black Canyon of the Gunnison NP,National Park,CO,2018,4,11728,BLCA,30779.83,0.381028745,78.7342172832656,390.93333333333334
244,Black Canyon of the Gunnison NP,National Park,CO,2018,5,48554,BLCA,30779.83,1.577461604,19.651825389215624,1566.258064516129
245,Black Canyon of the Gunnison NP,National Park,CO,2018,6,42306,BLCA,30779.83,1.374471529,21.8265706979224,1410.2
246,Black Canyon of the Gunnison NP,National Park,CO,2018,7,44962,BLCA,30779.83,1.460761804,21.221803524101453,1450.3870967741937
247,Black Canyon of the Gunnison NP,National Park,CO,2018,8,46511,BLCA,30779.83,1.511086968,20.51503365225237,1500.3548387096773
248,Black Canyon of the Gunnison NP,National Park,CO,2018,9,46915,BLCA,30779.83,1.5242124469999998,19.68229563998568,1563.8333333333333
249,Black Canyon of the Gunnison NP,National Park,CO,2018,10,22062,BLCA,30779.83,0.7167680909999999,43.24969315633221,711.6774193548387
250,Black Canyon of the Gunnison NP,National Park,CO,2018,11,21674,BLCA,30779.83,0.7041624340000001,42.60380638254837,722.4666666666667
251,Black Canyon of the Gunnison NP,National Park,CO,2018,12,3732,BLCA,30779.83,0.12124823300000001,255.67382907757508,120.38709677419355
252,Blue Ridge PKWY,National Parkway,NC,2018,1,366936,BLRI,98910.52,3.7097772819999997,8.356296791835279,11836.645161290322
253,Blue Ridge PKWY,National Parkway,NC,2018,2,466447,BLRI,98910.52,4.715848223,5.937426031533246,16658.821428571428
254,Blue Ridge PKWY,National Parkway,NC,2018,3,645333,BLRI,98910.52,6.524412166,4.751385904395666,20817.1935483871
255,Blue Ridge PKWY,National Parkway,NC,2018,4,1230254,BLRI,98910.52,12.43805007,2.411953628676782,41008.46666666667
256,Blue Ridge PKWY,National Parkway,NC,2018,5,1380687,BLRI,98910.52,13.95894997,2.220797414320126,44538.290322580644
257,Blue Ridge PKWY,National Parkway,NC,2018,6,1749687,BLRI,98910.52,17.689594600000003,1.6959122398429636,58322.9
258,Blue Ridge PKWY,National Parkway,NC,2018,7,1695084,BLRI,98910.52,17.13755018,1.808893317562849,54680.12903225807
259,Blue Ridge PKWY,National Parkway,NC,2018,8,1661800,BLRI,98910.52,16.80104401,1.845123432897906,53606.45161290323
260,Blue Ridge PKWY,National Parkway,NC,2018,9,1823002,BLRI,98910.52,18.430820100000002,1.627708362255676,60766.73333333333
261,Blue Ridge PKWY,National Parkway,NC,2018,10,1936529,BLRI,98910.52,19.57859488,1.5833618392945672,62468.67741935484
262,Blue Ridge PKWY,National Parkway,NC,2018,11,1211461,BLRI,98910.52,12.24805006,2.449369479471249,40382.03333333333
263,Blue Ridge PKWY,National Parkway,NC,2018,12,523198,BLRI,98910.52,5.289609235,5.860546332020308,16877.354838709678
264,Bluestone NSR,National Wild & Scenic River,WV,2018,1,60,BLUE,4309.51,0.013922697,2226.5800943595914,1.935483870967742
265,Bluestone NSR,National Wild & Scenic River,WV,2018,2,87,BLUE,4309.51,0.02018791,1386.9687352479775,3.107142857142857
266,Bluestone NSR,National Wild & Scenic River,WV,2018,3,100,BLUE,4309.51,0.023204494,1335.9481141885706,3.225806451612903
267,Bluestone NSR,National Wild & Scenic River,WV,2018,4,200,BLUE,4309.51,0.046408988,646.4265068654373,6.666666666666667
268,Bluestone NSR,National Wild & Scenic River,WV,2018,5,350,BLUE,4309.51,0.08121573,381.6994564969126,11.290322580645162
269,Bluestone NSR,National Wild & Scenic River,WV,2018,6,6500,BLUE,4309.51,1.508292126,19.89004615409628,216.66666666666666
270,Bluestone NSR,National Wild & Scenic River,WV,2018,7,8500,BLUE,4309.51,1.9723820109999999,15.717036470172918,274.19354838709677
271,Bluestone NSR,National Wild & Scenic River,WV,2018,8,6500,BLUE,4309.51,1.508292126,20.553047692566157,209.67741935483872
272,Bluestone NSR,National Wild & Scenic River,WV,2018,9,4694,BLUE,4309.51,1.08921896,27.542671493709584,156.46666666666667
273,Bluestone NSR,National Wild & Scenic River,WV,2018,10,4000,BLUE,4309.51,0.92817977,33.398702494884155,129.03225806451613
274,Bluestone NSR,National Wild & Scenic River,WV,2018,11,200,BLUE,4309.51,0.046408988,646.4265068654373,6.666666666666667
275,Bluestone NSR,National Wild & Scenic River,WV,2018,12,125,BLUE,4309.51,0.029005617999999997,1068.758472927555,4.032258064516129
276,Booker T. Washington NM,National Monument,VA,2018,1,682,BOWA,239.01,2.853437095,10.864090907881044,22.0
277,Booker T. Washington NM,National Monument,VA,2018,2,1047,BOWA,239.01,4.380569851000001,6.391862463649138,37.392857142857146
278,Booker T. Washington NM,National Monument,VA,2018,3,1599,BOWA,239.01,6.690096649,4.633714821539045,51.58064516129032
279,Booker T. Washington NM,National Monument,VA,2018,4,2372,BOWA,239.01,9.924270951,3.022892074200887,79.06666666666666
280,Booker T. Washington NM,National Monument,VA,2018,5,1903,BOWA,239.01,7.962009957999999,3.8934892274094794,61.38709677419355
281,Booker T. Washington NM,National Monument,VA,2018,6,2733,BOWA,239.01,11.43466801,2.623600438050672,91.1
282,Booker T. Washington NM,National Monument,VA,2018,7,3429,BOWA,239.01,14.34668006,2.160778651949669,110.61290322580645
283,Booker T. Washington NM,National Monument,VA,2018,8,2424,BOWA,239.01,10.14183507,3.056646039502198,78.19354838709677
284,Booker T. Washington NM,National Monument,VA,2018,9,1560,BOWA,239.01,6.52692356,4.596346153623408,52.0
285,Booker T. Washington NM,National Monument,VA,2018,10,2661,BOWA,239.01,11.13342538,2.7844081171719317,85.83870967741936
286,Booker T. Washington NM,National Monument,VA,2018,11,1602,BOWA,239.01,6.702648425,4.475842696463674,53.4
287,Booker T. Washington NM,National Monument,VA,2018,12,720,BOWA,239.01,3.012426258,10.290708334411285,23.225806451612904
288,Bryce Canyon NP,National Park,UT,2018,1,32433,BRCA,35835.08,0.90506286,34.25176456804337,1046.225806451613
289,Bryce Canyon NP,National Park,UT,2018,2,37132,BRCA,35835.08,1.0361913520000001,27.02203598394826,1326.142857142857
290,Bryce Canyon NP,National Park,UT,2018,3,95204,BRCA,35835.08,2.656726314,11.668495861482253,3071.0967741935483
291,Bryce Canyon NP,National Park,UT,2018,4,185282,BRCA,35835.08,5.170408438,5.802249543675218,6176.066666666667
292,Bryce Canyon NP,National Park,UT,2018,5,340351,BRCA,35835.08,9.497704484,3.2639465727980004,10979.064516129032
293,Bryce Canyon NP,National Park,UT,2018,6,409467,BRCA,35835.08,11.42642907,2.625492165243888,13648.9
294,Bryce Canyon NP,National Park,UT,2018,7,430020,BRCA,35835.08,11.99997321,2.5833391006378754,13871.612903225807
295,Bryce Canyon NP,National Park,UT,2018,8,393821,BRCA,35835.08,10.9898178,2.820792897949591,12703.90322580645
296,Bryce Canyon NP,National Park,UT,2018,9,411456,BRCA,35835.08,11.48193335,2.6128003956755244,13715.2
297,Bryce Canyon NP,National Park,UT,2018,10,227297,BRCA,35835.08,6.342862915,4.887382939758836,7332.1612903225805
298,Bryce Canyon NP,National Park,UT,2018,11,73053,BRCA,35835.08,2.0385890030000002,14.716060940116822,2435.1
299,Bryce Canyon NP,National Park,UT,2018,12,43962,BRCA,35835.08,1.2267867129999999,25.269266182539752,1418.1290322580646
300,Buck Island Reef NM,National Monument,VI,2018,1,2575,BUIS,19015.47,0.135416059,228.92410419358018,83.06451612903226
301,Buck Island Reef NM,National Monument,VI,2018,2,1814,BUIS,19015.47,0.09539601199999999,293.5133179361838,64.78571428571429
302,Buck Island Reef NM,National Monument,VI,2018,3,3406,BUIS,19015.47,0.179117319,173.07092453745358,109.87096774193549
303,Buck Island Reef NM,National Monument,VI,2018,4,3622,BUIS,19015.47,0.19047649100000003,157.49975150476703,120.73333333333333
304,Buck Island Reef NM,National Monument,VI,2018,5,2224,BUIS,19015.47,0.116957404,265.05376265020385,71.74193548387096
305,Buck Island Reef NM,National Monument,VI,2018,6,3310,BUIS,19015.47,0.174068798,172.34564921853487,110.33333333333333
306,Buck Island Reef NM,National Monument,VI,2018,7,3138,BUIS,19015.47,0.165023531,187.85199790689245,101.2258064516129
307,Buck Island Reef NM,National Monument,VI,2018,8,2410,BUIS,19015.47,0.126738913,244.59733215480549,77.74193548387096
308,Buck Island Reef NM,National Monument,VI,2018,9,861,BUIS,19015.47,0.045278923,662.5599288216285,28.7
309,Buck Island Reef NM,National Monument,VI,2018,10,2324,BUIS,19015.47,0.12221628,253.64869557476305,74.96774193548387
310,Buck Island Reef NM,National Monument,VI,2018,11,2934,BUIS,19015.47,0.15429542400000001,194.43220817747647,97.8
311,Buck Island Reef NM,National Monument,VI,2018,12,2793,BUIS,19015.47,0.14688040800000002,211.0560586133448,90.09677419354838
312,Buffalo NR,National River,AR,2018,1,21354,BUFF,94293.31,0.22646357399999997,136.88735655121297,688.8387096774194
313,Buffalo NR,National River,AR,2018,2,31771,BUFF,94293.31,0.33693800799999996,83.1013401135796,1134.6785714285713
314,Buffalo NR,National River,AR,2018,3,95012,BUFF,94293.31,1.0076218559999999,30.76550971518427,3064.9032258064517
315,Buffalo NR,National River,AR,2018,4,90628,BUFF,94293.31,0.961128632,31.21330381925403,3020.9333333333334
316,Buffalo NR,National River,AR,2018,5,247240,BUFF,94293.31,2.6220311919999997,11.82289520223221,7975.4838709677415
317,Buffalo NR,National River,AR,2018,6,225728,BUFF,94293.31,2.393891995,12.53189369556332,7524.266666666666
318,Buffalo NR,National River,AR,2018,7,197987,BUFF,94293.31,2.099692969,14.764063345301416,6386.677419354839
319,Buffalo NR,National River,AR,2018,8,99255,BUFF,94293.31,1.052619746,29.450331060006544,3201.7741935483873
320,Buffalo NR,National River,AR,2018,9,82530,BUFF,94293.31,0.8752476709999999,34.276012372273996,2751.0
321,Buffalo NR,National River,AR,2018,10,84357,BUFF,94293.31,0.894623383,34.65145287846786,2721.1935483870966
322,Buffalo NR,National River,AR,2018,11,36758,BUFF,94293.31,0.389826171,76.95737801041582,1225.2666666666667
323,Buffalo NR,National River,AR,2018,12,27499,BUFF,94293.31,0.291632567,106.29814193556784,887.0645161290323
324,Cabrillo NM,National Monument,CA,2018,1,69287,CABR,159.94,433.20620230000003,0.07155945560200488,2235.064516129032
325,Cabrillo NM,National Monument,CA,2018,2,71052,CABR,159.94,444.24159060000005,0.06302876766261965,2537.5714285714284
326,Cabrillo NM,National Monument,CA,2018,3,82058,CABR,159.94,513.0548956,0.060422384165629235,2647.032258064516
327,Cabrillo NM,National Monument,CA,2018,4,76101,CABR,159.94,475.80967860000004,0.06305041984070309,2536.7
328,Cabrillo NM,National Monument,CA,2018,5,69784,CABR,159.94,436.3136176,0.07104981084596797,2251.0967741935483
329,Cabrillo NM,National Monument,CA,2018,6,78274,CABR,159.94,489.3960235,0.06130004854851462,2609.133333333333
330,Cabrillo NM,National Monument,CA,2018,7,92170,CABR,159.94,576.2786045,0.05379342519040198,2973.2258064516127
331,Cabrillo NM,National Monument,CA,2018,8,79102,CABR,159.94,494.57296490000004,0.06268033677552114,2551.6774193548385
332,Cabrillo NM,National Monument,CA,2018,9,61873,CABR,159.94,386.8513192,0.07754917331557597,2062.4333333333334
333,Cabrillo NM,National Monument,CA,2018,10,65785,CABR,159.94,411.3104914,0.07536885308829251,2122.0967741935483
334,Cabrillo NM,National Monument,CA,2018,11,67931,CABR,159.94,424.72802300000006,0.0706334368711998,2264.366666666667
335,Cabrillo NM,National Monument,CA,2018,12,28687,CABR,159.94,179.3610104,0.17283577925250138,925.3870967741935
336,Canaveral NS,National Seashore,FL,2018,1,112023,CANA,57661.69,1.942763037,15.956655242869953,3613.6451612903224
337,Canaveral NS,National Seashore,FL,2018,2,196655,CANA,57661.69,3.41049664,8.209947979893041,7023.392857142857
338,Canaveral NS,National Seashore,FL,2018,3,125562,CANA,57661.69,2.177563648,14.23609364000551,4050.3870967741937
339,Canaveral NS,National Seashore,FL,2018,4,180827,CANA,57661.69,3.135998962,9.566329697018567,6027.566666666667
340,Canaveral NS,National Seashore,FL,2018,5,227620,CANA,57661.69,3.9475083019999997,7.8530550484957535,7342.580645161291
341,Canaveral NS,National Seashore,FL,2018,6,178216,CANA,57661.69,3.090717598,9.706483704435813,5940.533333333334
342,Canaveral NS,National Seashore,FL,2018,7,189285,CANA,57661.69,3.2826821410000004,9.443497319712014,6105.967741935484
343,Canaveral NS,National Seashore,FL,2018,8,145902,CANA,57661.69,2.530310853,12.25145912931829,4706.5161290322585
344,Canaveral NS,National Seashore,FL,2018,9,89187,CANA,57661.69,1.5467288590000001,19.395771809285158,2972.9
345,Canaveral NS,National Seashore,FL,2018,10,71536,CANA,57661.69,1.2406157359999999,24.98759212901037,2307.6129032258063
346,Canaveral NS,National Seashore,FL,2018,11,76885,CANA,57661.69,1.333380968,22.499196193716784,2562.8333333333335
347,Canaveral NS,National Seashore,FL,2018,12,64157,CANA,57661.69,1.112645155,27.86153326664151,2069.5806451612902
348,Canyon de Chelly NM,National Monument,AZ,2018,1,23027,CACH,83840.0,0.274654103,112.86924047881419,742.8064516129032
349,Canyon de Chelly NM,National Monument,AZ,2018,2,22606,CACH,83840.0,0.269632634,103.84499674471897,807.3571428571429
350,Canyon de Chelly NM,National Monument,AZ,2018,3,37434,CACH,83840.0,0.446493321,69.42992994961284,1207.5483870967741
351,Canyon de Chelly NM,National Monument,AZ,2018,4,38049,CACH,83840.0,0.453828721,66.10423406851767,1268.3
352,Canyon de Chelly NM,National Monument,AZ,2018,5,51569,CACH,83840.0,0.615088263,50.39927090918982,1663.516129032258
353,Canyon de Chelly NM,National Monument,AZ,2018,6,50030,CACH,83840.0,0.59673187,50.27383571787443,1667.6666666666667
354,Canyon de Chelly NM,National Monument,AZ,2018,7,45851,CACH,83840.0,0.5468869270000001,56.68447803287862,1479.0645161290322
355,Canyon de Chelly NM,National Monument,AZ,2018,8,54221,CACH,83840.0,0.646719943,47.93419521933623,1749.0645161290322
356,Canyon de Chelly NM,National Monument,AZ,2018,9,35205,CACH,83840.0,0.419906966,71.44439704293927,1173.5
357,Canyon de Chelly NM,National Monument,AZ,2018,10,35205,CACH,83840.0,0.419906966,73.82587694437058,1135.6451612903227
358,Canyon de Chelly NM,National Monument,AZ,2018,11,25700,CACH,83840.0,0.30653626,97.8677041339253,856.6666666666666
359,Canyon de Chelly NM,National Monument,AZ,2018,12,20409,CACH,83840.0,0.243427958,127.34773875069845,658.3548387096774
360,Canyonlands NP,National Park,UT,2018,1,9575,CANY,337597.83,0.028362149,1093.0060342042489,308.8709677419355
361,Canyonlands NP,National Park,UT,2018,2,14323,CANY,337597.83,0.04242622099999999,659.969220449778,511.5357142857143
362,Canyonlands NP,National Park,UT,2018,3,66521,CANY,337597.83,0.197042143,157.32675014603348,2145.8387096774195
363,Canyonlands NP,National Park,UT,2018,4,88731,CANY,337597.83,0.262830481,114.14201231857882,2957.7
364,Canyonlands NP,National Park,UT,2018,5,106796,CANY,337597.83,0.31634089600000004,97.99554971229517,3445.032258064516
365,Canyonlands NP,National Park,UT,2018,6,85834,CANY,337597.83,0.254249265,117.99444139986008,2861.133333333333
366,Canyonlands NP,National Park,UT,2018,7,68150,CANY,337597.83,0.20186741100000002,153.56614446301091,2198.3870967741937
367,Canyonlands NP,National Park,UT,2018,8,74737,CANY,337597.83,0.22137879300000002,140.03147988976522,2410.8709677419356
368,Canyonlands NP,National Park,UT,2018,9,96447,CANY,337597.83,0.285686078,105.01036735853819,3214.9
369,Canyonlands NP,National Park,UT,2018,10,81353,CANY,337597.83,0.240976075,128.64347632851104,2624.2903225806454
370,Canyonlands NP,National Park,UT,2018,11,35062,CANY,337597.83,0.10385730300000001,288.85787646536517,1168.7333333333333
371,Canyonlands NP,National Park,UT,2018,12,11920,CANY,337597.83,0.035308284,877.9809293479116,384.51612903225805
372,Cape Cod NS,National Seashore,MA,2018,1,110976,CACO,43608.3,2.544836648,12.181528438912988,3579.8709677419356
373,Cape Cod NS,National Seashore,MA,2018,2,122428,CACO,43608.3,2.8074472060000004,9.973473388977416,4372.428571428572
374,Cape Cod NS,National Seashore,MA,2018,3,172330,CACO,43608.3,3.9517706489999997,7.844584808545148,5559.032258064516
375,Cape Cod NS,National Seashore,MA,2018,4,195329,CACO,43608.3,4.47917025,6.697669060469403,6510.966666666666
376,Cape Cod NS,National Seashore,MA,2018,5,301684,CACO,43608.3,6.918040832000001,4.481037442942921,9731.741935483871
377,Cape Cod NS,National Seashore,MA,2018,6,489765,CACO,43608.3,11.23100419,2.671176992945276,16325.5
378,Cape Cod NS,National Seashore,MA,2018,7,634043,CACO,43608.3,14.539502800000003,2.1321224271850614,20453.0
379,Cape Cod NS,National Seashore,MA,2018,8,770592,CACO,43608.3,17.67076451,1.7543100629549386,24857.8064516129
380,Cape Cod NS,National Seashore,MA,2018,9,522602,CACO,43608.3,11.98400305,2.503337146597272,17420.066666666666
381,Cape Cod NS,National Seashore,MA,2018,10,303801,CACO,43608.3,6.966586636000001,4.449811883456206,9800.032258064517
382,Cape Cod NS,National Seashore,MA,2018,11,157330,CACO,43608.3,3.6077994330000003,8.315318120401733,5244.333333333333
